date,slot,JEPX_prediction,JEPX_actual,EPRX1_prediction,EPRX3_prediction,EPRX1_actual,EPRX3_actual,imbalance
2023/7/4,8,8.36,8.49,0,0,0,0,8.49
2023/7/4,9,8.71,8.5,0,0,0,0,8.5
2023/7/4,10,8.49,8.5,0,0,0,0,8.5
2023/7/4,11,8.06,8.28,0,0,0,0,8.28
2023/7/4,12,10,5.28,0,0,0,0,5.28
2023/7/4,13,10.08,5.28,0,0,0,0,5.28
2023/7/4,14,9.03,5.28,0,0,0,0,5.28
2023/7/4,15,6.05,1,0,0,0,0,1
2023/7/4,16,6.12,1,0,0,0,0,1
2023/7/4,17,4.79,3.1,0,0,0,0,3.1
2023/7/4,18,5.02,3.01,0,0,0,0,3.01
2023/7/4,19,3.26,5,0,0,0,0,5
2023/7/4,20,6.77,5.28,0,0,0,0,5.28
2023/7/4,21,8.15,8.43,0,0,0,0,8.43
2023/7/4,22,7.55,8.58,0,0,0,0,8.58
2023/7/4,23,8.58,8.49,0,0,0,0,8.49
2023/7/4,24,8.51,8.58,0,0,0,0,8.58
2023/7/4,25,3.61,5,0,0,0,0,5
2023/7/4,26,6.15,7,0,0,0,0,7
2023/7/4,27,8.19,9.78,0,0,0,0,9.78
2023/7/4,28,8.19,9.78,0,0,0,0,9.78
2023/7/4,29,9.31,10.26,0,0,0,0,10.26
2023/7/4,30,9.84,11.3,0,0,0,0,11.3
2023/7/4,31,9.79,11,0,0,0,0,11
2023/7/4,32,13.11,13.87,0,0,0,0,13.87
2023/7/4,33,16.05,15.13,0,0,0,0,15.13
2023/7/4,34,14.57,15.4,0,0,0,0,15.4
2023/7/4,35,14.35,15.4,0,0,0,0,15.4
2023/7/4,36,14.52,15.02,0,0,0,0,15.02
2023/7/4,37,13.7,14.99,0,0,0,0,14.99
2023/7/4,38,14.12,15.02,0,0,0,0,15.02
2023/7/4,39,13.74,14.98,0,0,0,0,14.98
2023/7/4,40,13.37,13.94,0,0,0,0,13.94
2023/7/4,41,12.26,10.99,0,0,0,0,10.99
2023/7/4,42,11.58,10.89,0,0,0,0,10.89
2023/7/4,43,11.03,10.89,0,0,0,0,10.89
2023/7/4,44,10.98,10.62,0,0,0,0,10.62
2023/7/4,45,10.43,9,0,0,0,0,9
2023/7/4,46,10.5,8.49,0,0,0,0,8.49
2023/7/4,47,9.14,8.28,0,0,0,0,8.28
2023/7/4,48,7.32,5.28,0,0,0,0,5.28
2023/7/5,1,9.8,7.5,0,0,0,0,7.5
2023/7/5,2,8.12,8.39,0,0,0,0,8.39
2023/7/5,3,7.83,8.39,0,0,0,0,8.39
2023/7/5,4,8.77,8,0,0,0,0,8
2023/7/5,5,9.93,7.5,0,0,0,0,7.5
2023/7/5,6,7.04,8.28,0,0,0,0,8.28
2023/7/5,7,8.46,8.5,0,0,0,0,8.5
2023/7/5,8,7.71,8.58,0,0,0,0,8.58
2023/7/5,9,7.99,8.78,0,0,0,0,8.78
2023/7/5,10,8.06,8.78,0,0,0,0,8.78
2023/7/5,11,9.09,8.28,0,0,0,0,8.28
2023/7/5,12,9.91,8.17,0,0,0,0,8.17
2023/7/5,13,8.4,8.17,0,0,0,0,8.17
2023/7/5,14,7.1,8.17,0,0,0,0,8.17
2023/7/5,15,6.15,8.39,0,0,0,0,8.39
2023/7/5,16,12.83,8.78,0,0,0,0,8.78
2023/7/5,17,9.41,11.21,0,0,0,0,11.21
2023/7/5,18,9.34,11.61,0,0,0,0,11.61
2023/7/5,19,6.79,11.75,0,0,0,0,11.75
2023/7/5,20,10.32,13.14,0,0,0,0,13.14
2023/7/5,21,9.05,11.66,0,0,0,0,11.66
2023/7/5,22,8.67,11.81,0,0,0,0,11.81
2023/7/5,23,10.02,14.02,0,0,0,0,14.02
2023/7/5,24,7.55,13.03,0,0,0,0,13.03
2023/7/5,25,10.07,11.27,0,0,0,0,11.27
2023/7/5,26,9.8,11.31,0,0,0,0,11.31
2023/7/5,27,8.79,12.76,0,0,0,0,12.76
2023/7/5,28,9.89,12.76,0,0,0,0,12.76
2023/7/5,29,12.67,13.03,0,0,0,0,13.03
2023/7/5,30,13.35,13.03,0,0,0,0,13.03
2023/7/5,31,8.5,10,0,0,0,0,10
2023/7/5,32,8.76,9.87,0,0,0,0,9.87
2023/7/5,33,9.99,9.62,0,0,0,0,9.62
2023/7/5,34,10.36,9.55,0,0,0,0,9.55
2023/7/5,35,10.13,8.49,0,0,0,0,8.49
2023/7/5,36,8.85,8.78,0,0,0,0,8.78
2023/7/5,37,11.8,10,0,0,0,0,10
2023/7/5,38,8.65,10.26,0,0,0,0,10.26
2023/7/5,39,10.57,10.05,0,0,0,0,10.05
2023/7/5,40,11.36,10,0,0,0,0,10
2023/7/5,41,11.21,10,0,0,0,0,10
2023/7/5,42,11.5,9.62,0,0,0,0,9.62
2023/7/5,43,11.19,9.55,0,0,0,0,9.55
2023/7/5,44,10.99,8.78,0,0,0,0,8.78
2023/7/5,45,9.63,8.28,0,0,0,0,8.28
2023/7/5,46,9.48,8.39,0,0,0,0,8.39
2023/7/5,47,9.18,8.28,0,0,0,0,8.28
2023/7/5,48,7.72,5.28,0,0,0,0,5.28
2023/7/6,1,8.11,5.28,0,0,0,0,5.28
2023/7/6,2,8.45,1.48,0,0,0,0,1.48
2023/7/6,3,6.95,0.02,0,0,0,0,0.02
2023/7/6,4,6.97,0.02,0,0,0,0,0.02
2023/7/6,5,4.92,0.01,0,0,0,0,0.01
2023/7/6,6,7.22,0.02,0,0,0,0,0.02
2023/7/6,7,7.26,0.02,0,0,0,0,0.02
2023/7/6,8,9.73,1,0,0,0,0,1
2023/7/6,9,10.3,3,0,0,0,0,3
2023/7/6,10,10.35,5,0,0,0,0,5
2023/7/6,11,10.16,3,0,0,0,0,3
2023/7/6,12,9.62,1,0,0,0,0,1
2023/7/6,13,7.27,5,0,0,0,0,5
2023/7/6,14,3.71,0.01,0,0,0,0,0.01
2023/7/6,15,2.82,0.01,0,0,0,0,0.01
2023/7/6,16,0.58,0.01,0,0,0,0,0.01
2023/7/6,17,0.64,0.01,0,0,0,0,0.01
2023/7/6,18,0.78,0.01,0,0,0,0,0.01
2023/7/6,19,1.34,0.01,0,0,0,0,0.01
2023/7/6,20,0.82,0.01,0,0,0,0,0.01
2023/7/6,21,2.07,0.02,0,0,0,0,0.02
2023/7/6,22,1.73,0.02,0,0,0,0,0.02
2023/7/6,23,0.31,0.01,0,0,0,0,0.01
2023/7/6,24,0.4,0.01,0,0,0,0,0.01
2023/7/6,25,0.58,0.01,0,0,0,0,0.01
2023/7/6,26,0.76,0.01,0,0,0,0,0.01
2023/7/6,27,0.57,0.01,0,0,0,0,0.01
2023/7/6,28,0.53,0.01,0,0,0,0,0.01
2023/7/6,29,0.76,0.01,0,0,0,0,0.01
2023/7/6,30,1.54,0.01,0,0,0,0,0.01
2023/7/6,31,1.06,0.01,0,0,0,0,0.01
2023/7/6,32,7.48,1,0,0,0,0,1
2023/7/6,33,5.97,5.28,0,0,0,0,5.28
2023/7/6,34,7.39,8.49,0,0,0,0,8.49
2023/7/6,35,10.42,9.62,0,0,0,0,9.62
2023/7/6,36,13.78,14.7,0,0,0,0,14.7
2023/7/6,37,15.81,14.97,0,0,0,0,14.97
2023/7/6,38,14.28,15.1,0,0,0,0,15.1
2023/7/6,39,14.24,15.1,0,0,0,0,15.1
2023/7/6,40,15.2,14.98,0,0,0,0,14.98
2023/7/6,41,14.23,14.97,0,0,0,0,14.97
2023/7/6,42,12.77,13.1,0,0,0,0,13.1
2023/7/6,43,11.87,11.4,0,0,0,0,11.4
2023/7/6,44,11.36,10.67,0,0,0,0,10.67
2023/7/6,45,9.98,8.78,0,0,0,0,8.78
2023/7/6,46,9.81,8.58,0,0,0,0,8.58
2023/7/6,47,10.06,8.49,0,0,0,0,8.49
2023/7/6,48,8.43,8.39,0,0,0,0,8.39
2023/7/7,1,8.01,5.28,0,0,0,0,5.28
2023/7/7,2,9.04,5,0,0,0,0,5
2023/7/7,3,9.11,5,0,0,0,0,5
2023/7/7,4,9.13,3,0,0,0,0,3
2023/7/7,5,9.29,1,0,0,0,0,1
2023/7/7,6,10.24,3,0,0,0,0,3
2023/7/7,7,10.63,5,0,0,0,0,5
2023/7/7,8,8.26,5.28,0,0,0,0,5.28
2023/7/7,9,9.71,7.5,0,0,0,0,7.5
2023/7/7,10,10.66,8.39,0,0,0,0,8.39
2023/7/7,11,8.18,8.28,0,0,0,0,8.28
2023/7/7,12,8.27,5.28,0,0,0,0,5.28
2023/7/7,13,8.12,5.28,0,0,0,0,5.28
2023/7/7,14,6.76,5,0,0,0,0,5
2023/7/7,15,6.45,5,0,0,0,0,5
2023/7/7,16,4.5,3.1,0,0,0,0,3.1
2023/7/7,17,4.41,3,0,0,0,0,3
2023/7/7,18,8.25,8.28,0,0,0,0,8.28
2023/7/7,19,10.51,9.55,0,0,0,0,9.55
2023/7/7,20,8.88,9.47,0,0,0,0,9.47
2023/7/7,21,8.96,9.62,0,0,0,0,9.62
2023/7/7,22,8.4,9.82,0,0,0,0,9.82
2023/7/7,23,9.58,10.3,0,0,0,0,10.3
2023/7/7,24,11.38,10.11,0,0,0,0,10.11
2023/7/7,25,7.58,8.78,0,0,0,0,8.78
2023/7/7,26,7.56,8.58,0,0,0,0,8.58
2023/7/7,27,8.87,10.5,0,0,0,0,10.5
2023/7/7,28,11.41,11.13,0,0,0,0,11.13
2023/7/7,29,11.38,14.67,0,0,0,0,14.67
2023/7/7,30,11.06,15.01,0,0,0,0,15.01
2023/7/7,31,12.59,14.67,0,0,0,0,14.67
2023/7/7,32,11.64,15.58,0,0,0,0,15.58
2023/7/7,33,17.04,15.13,0,0,0,0,15.13
2023/7/7,34,14.14,15.63,0,0,0,0,15.63
2023/7/7,35,14.35,15,0,0,0,0,15
2023/7/7,36,15.83,14.97,0,0,0,0,14.97
2023/7/7,37,15.74,14.99,0,0,0,0,14.99
2023/7/7,38,15.58,15.01,0,0,0,0,15.01
2023/7/7,39,15.61,15.01,0,0,0,0,15.01
2023/7/7,40,12.04,11.4,0,0,0,0,11.4
2023/7/7,41,10.24,10.55,0,0,0,0,10.55
2023/7/7,42,9.89,10.26,0,0,0,0,10.26
2023/7/7,43,10.36,9.87,0,0,0,0,9.87
2023/7/7,44,9.99,9.87,0,0,0,0,9.87
2023/7/7,45,9.78,9,0,0,0,0,9
2023/7/7,46,10.29,9.47,0,0,0,0,9.47
2023/7/7,47,8.24,8.43,0,0,0,0,8.43
2023/7/7,48,9.23,5.28,0,0,0,0,5.28
2023/7/8,1,9.04,6.26,0,0,0,0,6.26
2023/7/8,2,8.03,8.32,0,0,0,0,8.32
2023/7/8,3,10.32,8.61,0,0,0,0,8.61
2023/7/8,4,8.57,8.47,0,0,0,0,8.47
2023/7/8,5,7.27,8.44,0,0,0,0,8.44
2023/7/8,6,7.51,8.44,0,0,0,0,8.44
2023/7/8,7,10.16,8.61,0,0,0,0,8.61
2023/7/8,8,8.92,8.5,0,0,0,0,8.5
2023/7/8,9,8.4,8.47,0,0,0,0,8.47
2023/7/8,10,8.15,8.47,0,0,0,0,8.47
2023/7/8,11,7.47,8.44,0,0,0,0,8.44
2023/7/8,12,7.94,8.44,0,0,0,0,8.44
2023/7/8,13,8.06,8.32,0,0,0,0,8.32
2023/7/8,14,7.69,5.28,0,0,0,0,5.28
2023/7/8,15,6.4,5.28,0,0,0,0,5.28
2023/7/8,16,4.32,1,0,0,0,0,1
2023/7/8,17,7.47,5,0,0,0,0,5
2023/7/8,18,5.41,5.28,0,0,0,0,5.28
2023/7/8,19,6.7,8.61,0,0,0,0,8.61
2023/7/8,20,9.92,9.52,0,0,0,0,9.52
2023/7/8,21,9.92,9.52,0,0,0,0,9.52
2023/7/8,22,9.96,9.52,0,0,0,0,9.52
2023/7/8,23,9.89,9.52,0,0,0,0,9.52
2023/7/8,24,3.39,9.2,0,0,0,0,9.2
2023/7/8,25,4.68,8.61,0,0,0,0,8.61
2023/7/8,26,4.57,8.47,0,0,0,0,8.47
2023/7/8,27,4.83,9.2,0,0,0,0,9.2
2023/7/8,28,4.2,8.63,0,0,0,0,8.63
2023/7/8,29,4.33,8.63,0,0,0,0,8.63
2023/7/8,30,6.25,8.83,0,0,0,0,8.83
2023/7/8,31,7.91,9.67,0,0,0,0,9.67
2023/7/8,32,9.47,10,0,0,0,0,10
2023/7/8,33,8.93,11.17,0,0,0,0,11.17
2023/7/8,34,8.62,11.39,0,0,0,0,11.39
2023/7/8,35,9.35,11.39,0,0,0,0,11.39
2023/7/8,36,11.07,11.39,0,0,0,0,11.39
2023/7/8,37,11.07,11.39,0,0,0,0,11.39
2023/7/8,38,11.29,11.86,0,0,0,0,11.86
2023/7/8,39,9.6,12.01,0,0,0,0,12.01
2023/7/8,40,13.37,13.7,0,0,0,0,13.7
2023/7/8,41,10.66,11.39,0,0,0,0,11.39
2023/7/8,42,10.39,10.61,0,0,0,0,10.61
2023/7/8,43,10.11,9.92,0,0,0,0,9.92
2023/7/8,44,9.55,9.52,0,0,0,0,9.52
2023/7/8,45,9.66,8.47,0,0,0,0,8.47
2023/7/8,46,9.54,8.47,0,0,0,0,8.47
2023/7/8,47,9.31,8.47,0,0,0,0,8.47
2023/7/8,48,8.33,8.32,0,0,0,0,8.32
2023/7/9,1,7.91,5.28,0,0,0,0,5.28
2023/7/9,2,7.81,5.28,0,0,0,0,5.28
2023/7/9,3,9.89,5.01,0,0,0,0,5.01
2023/7/9,4,7.41,5.28,0,0,0,0,5.28
2023/7/9,5,7.58,5.28,0,0,0,0,5.28
2023/7/9,6,7.94,5.28,0,0,0,0,5.28
2023/7/9,7,9.34,5.53,0,0,0,0,5.53
2023/7/9,8,8.39,6.83,0,0,0,0,6.83
2023/7/9,9,8.7,6.94,0,0,0,0,6.94
2023/7/9,10,10.13,6.94,0,0,0,0,6.94
2023/7/9,11,8.66,5.28,0,0,0,0,5.28
2023/7/9,12,14.21,3,0,0,0,0,3
2023/7/9,13,7.36,5.28,0,0,0,0,5.28
2023/7/9,14,4.85,3,0,0,0,0,3
2023/7/9,15,4.13,0.51,0,0,0,0,0.51
2023/7/9,16,3.54,3,0,0,0,0,3
2023/7/9,17,4.66,0.03,0,0,0,0,0.03
2023/7/9,18,5.75,1,0,0,0,0,1
2023/7/9,19,5.99,0.35,0,0,0,0,0.35
2023/7/9,20,4.06,0.03,0,0,0,0,0.03
2023/7/9,21,5.41,0.39,0,0,0,0,0.39
2023/7/9,22,3.64,0.03,0,0,0,0,0.03
2023/7/9,23,3.3,0.03,0,0,0,0,0.03
2023/7/9,24,1.67,0.01,0,0,0,0,0.01
2023/7/9,25,2.82,0.03,0,0,0,0,0.03
2023/7/9,26,3.23,0.5,0,0,0,0,0.5
2023/7/9,27,4.83,1,0,0,0,0,1
2023/7/9,28,2.51,3,0,0,0,0,3
2023/7/9,29,4.3,6.26,0,0,0,0,6.26
2023/7/9,30,7.26,8.63,0,0,0,0,8.63
2023/7/9,31,5.16,5.28,0,0,0,0,5.28
2023/7/9,32,6.09,7,0,0,0,0,7
2023/7/9,33,8.81,8.61,0,0,0,0,8.61
2023/7/9,34,10.06,8.63,0,0,0,0,8.63
2023/7/9,35,9.48,8.47,0,0,0,0,8.47
2023/7/9,36,13.75,9.52,0,0,0,0,9.52
2023/7/9,37,11.37,11.39,0,0,0,0,11.39
2023/7/9,38,11.11,11.86,0,0,0,0,11.86
2023/7/9,39,11.13,11.39,0,0,0,0,11.39
2023/7/9,40,12.7,11.14,0,0,0,0,11.14
2023/7/9,41,14.05,9.6,0,0,0,0,9.6
2023/7/9,42,12.87,9.52,0,0,0,0,9.52
2023/7/9,43,10.3,9.6,0,0,0,0,9.6
2023/7/9,44,9.96,8.83,0,0,0,0,8.83
2023/7/9,45,9.38,8.63,0,0,0,0,8.63
2023/7/9,46,10.08,8.5,0,0,0,0,8.5
2023/7/9,47,8.29,8.32,0,0,0,0,8.32
2023/7/9,48,9.74,5.28,0,0,0,0,5.28
2023/7/10,1,8.15,5.28,0,0,0,0,5.28
2023/7/10,2,8.12,5.28,0,0,0,0,5.28
2023/7/10,3,8.69,6,0,0,0,0,6
2023/7/10,4,7.72,7.15,0,0,0,0,7.15
2023/7/10,5,6.93,8.4,0,0,0,0,8.4
2023/7/10,6,6.15,8.44,0,0,0,0,8.44
2023/7/10,7,5.99,8.44,0,0,0,0,8.44
2023/7/10,8,9.24,7.5,0,0,0,0,7.5
2023/7/10,9,5.86,8.44,0,0,0,0,8.44
2023/7/10,10,9.04,8,0,0,0,0,8
2023/7/10,11,8.8,5.28,0,0,0,0,5.28
2023/7/10,12,8.35,5.28,0,0,0,0,5.28
2023/7/10,13,7.44,5.28,0,0,0,0,5.28
2023/7/10,14,7.51,5.28,0,0,0,0,5.28
2023/7/10,15,6.39,5.21,0,0,0,0,5.21
2023/7/10,16,5.93,1,0,0,0,0,1
2023/7/10,17,5.33,3,0,0,0,0,3
2023/7/10,18,8.14,8.47,0,0,0,0,8.47
2023/7/10,19,8.13,10,0,0,0,0,10
2023/7/10,20,9.13,9.92,0,0,0,0,9.92
2023/7/10,21,7.77,10.67,0,0,0,0,10.67
2023/7/10,22,7.71,10.61,0,0,0,0,10.61
2023/7/10,23,7.67,11.06,0,0,0,0,11.06
2023/7/10,24,6.18,10.81,0,0,0,0,10.81
2023/7/10,25,4.76,6.05,0,0,0,0,6.05
2023/7/10,26,8.21,8.44,0,0,0,0,8.44
2023/7/10,27,8.35,10.4,0,0,0,0,10.4
2023/7/10,28,7.11,10.87,0,0,0,0,10.87
2023/7/10,29,8.55,11.22,0,0,0,0,11.22
2023/7/10,30,12.41,12.79,0,0,0,0,12.79
2023/7/10,31,7.3,7.7,0,0,0,0,7.7
2023/7/10,32,9.5,10,0,0,0,0,10
2023/7/10,33,10.88,12.04,0,0,0,0,12.04
2023/7/10,34,12.91,13.94,0,0,0,0,13.94
2023/7/10,35,12.15,13.94,0,0,0,0,13.94
2023/7/10,36,16.59,15.13,0,0,0,0,15.13
2023/7/10,37,11.59,14.31,0,0,0,0,14.31
2023/7/10,38,15.88,15.13,0,0,0,0,15.13
2023/7/10,39,15.07,15.91,0,0,0,0,15.91
2023/7/10,40,14.63,14.7,0,0,0,0,14.7
2023/7/10,41,13.24,12.83,0,0,0,0,12.83
2023/7/10,42,12.83,12.77,0,0,0,0,12.77
2023/7/10,43,11.65,11.51,0,0,0,0,11.51
2023/7/10,44,11.88,11.39,0,0,0,0,11.39
2023/7/10,45,10.07,9.52,0,0,0,0,9.52
2023/7/10,46,8.72,8.47,0,0,0,0,8.47
2023/7/10,47,7.56,8.32,0,0,0,0,8.32
2023/7/10,48,7.81,5.28,0,0,0,0,5.28
2023/7/11,1,8.5,5.28,0,0,0,0,5.28
2023/7/11,2,8.38,3,0,0,0,0,3
2023/7/11,3,8.49,5,0,0,0,0,5
2023/7/11,4,8.61,5,0,0,0,0,5
2023/7/11,5,8.7,3,0,0,0,0,3
2023/7/11,6,9.38,5,0,0,0,0,5
2023/7/11,7,10.09,5.01,0,0,0,0,5.01
2023/7/11,8,9.32,5.28,0,0,0,0,5.28
2023/7/11,9,9.61,5.28,0,0,0,0,5.28
2023/7/11,10,9.74,5.28,0,0,0,0,5.28
2023/7/11,11,9.94,5.28,0,0,0,0,5.28
2023/7/11,12,10,5.28,0,0,0,0,5.28
2023/7/11,13,10.08,5.28,0,0,0,0,5.28
2023/7/11,14,7.65,1,0,0,0,0,1
2023/7/11,15,3.26,0.01,0,0,0,0,0.01
2023/7/11,16,3.02,0.01,0,0,0,0,0.01
2023/7/11,17,0.83,0.01,0,0,0,0,0.01
2023/7/11,18,1.99,0.01,0,0,0,0,0.01
2023/7/11,19,2.35,0.01,0,0,0,0,0.01
2023/7/11,20,2.13,0.01,0,0,0,0,0.01
2023/7/11,21,4.41,0.36,0,0,0,0,0.36
2023/7/11,22,3.75,3,0,0,0,0,3
2023/7/11,23,3.35,3.01,0,0,0,0,3.01
2023/7/11,24,3.48,3,0,0,0,0,3
2023/7/11,25,1.89,0.02,0,0,0,0,0.02
2023/7/11,26,1.32,0.01,0,0,0,0,0.01
2023/7/11,27,3.99,3,0,0,0,0,3
2023/7/11,28,3.61,5,0,0,0,0,5
2023/7/11,29,6.54,8.41,0,0,0,0,8.41
2023/7/11,30,8.68,9.52,0,0,0,0,9.52
2023/7/11,31,8,9.6,0,0,0,0,9.6
2023/7/11,32,10.14,10.31,0,0,0,0,10.31
2023/7/11,33,10.28,10.31,0,0,0,0,10.31
2023/7/11,34,11.3,11.4,0,0,0,0,11.4
2023/7/11,35,13.64,12.79,0,0,0,0,12.79
2023/7/11,36,13.34,12.77,0,0,0,0,12.77
2023/7/11,37,12.91,12.78,0,0,0,0,12.78
2023/7/11,38,12.89,12.76,0,0,0,0,12.76
2023/7/11,39,12,12,0,0,0,0,12
2023/7/11,40,12.67,11.4,0,0,0,0,11.4
2023/7/11,41,12.52,11.39,0,0,0,0,11.39
2023/7/11,42,12.47,11.06,0,0,0,0,11.06
2023/7/11,43,12,11.14,0,0,0,0,11.14
2023/7/11,44,10.85,10.5,0,0,0,0,10.5
2023/7/11,45,10.1,9.36,0,0,0,0,9.36
2023/7/11,46,10.02,8.63,0,0,0,0,8.63
2023/7/11,47,9.26,8.61,0,0,0,0,8.61
2023/7/11,48,7.32,5.28,0,0,0,0,5.28
2023/7/12,1,8.32,5.28,0,0,0,0,5.28
2023/7/12,2,8.27,5.28,0,0,0,0,5.28
2023/7/12,3,7.91,5.28,0,0,0,0,5.28
2023/7/12,4,7.77,5.28,0,0,0,0,5.28
2023/7/12,5,7.77,5.28,0,0,0,0,5.28
2023/7/12,6,8.11,5.28,0,0,0,0,5.28
2023/7/12,7,8.82,5.28,0,0,0,0,5.28
2023/7/12,8,9.07,6.94,0,0,0,0,6.94
2023/7/12,9,8.24,8.44,0,0,0,0,8.44
2023/7/12,10,8.34,8.44,0,0,0,0,8.44
2023/7/12,11,8.7,8.47,0,0,0,0,8.47
2023/7/12,12,9.31,8.21,0,0,0,0,8.21
2023/7/12,13,7.79,8.5,0,0,0,0,8.5
2023/7/12,14,6.67,8.44,0,0,0,0,8.44
2023/7/12,15,5.06,5.28,0,0,0,0,5.28
2023/7/12,16,3.71,2.64,0,0,0,0,2.64
2023/7/12,17,4.09,1.01,0,0,0,0,1.01
2023/7/12,18,6.23,7.5,0,0,0,0,7.5
2023/7/12,19,8.17,9.36,0,0,0,0,9.36
2023/7/12,20,9.45,9.36,0,0,0,0,9.36
2023/7/12,21,9.4,9.36,0,0,0,0,9.36
2023/7/12,22,9.78,9.52,0,0,0,0,9.52
2023/7/12,23,9.45,9.52,0,0,0,0,9.52
2023/7/12,24,9.37,9.52,0,0,0,0,9.52
2023/7/12,25,6.62,8.44,0,0,0,0,8.44
2023/7/12,26,9.67,8.5,0,0,0,0,8.5
2023/7/12,27,8.89,9.92,0,0,0,0,9.92
2023/7/12,28,9.88,10.31,0,0,0,0,10.31
2023/7/12,29,9.31,11.58,0,0,0,0,11.58
2023/7/12,30,12.34,14.44,0,0,0,0,14.44
2023/7/12,31,14.88,12.83,0,0,0,0,12.83
2023/7/12,32,15.67,14,0,0,0,0,14
2023/7/12,33,14.97,12.81,0,0,0,0,12.81
2023/7/12,34,12.86,12.84,0,0,0,0,12.84
2023/7/12,35,13.99,12.85,0,0,0,0,12.85
2023/7/12,36,13.46,12.79,0,0,0,0,12.79
2023/7/12,37,12.75,12.8,0,0,0,0,12.8
2023/7/12,38,13.12,12.83,0,0,0,0,12.83
2023/7/12,39,13.25,12.82,0,0,0,0,12.82
2023/7/12,40,12.86,11.39,0,0,0,0,11.39
2023/7/12,41,13.01,11.14,0,0,0,0,11.14
2023/7/12,42,11,10.67,0,0,0,0,10.67
2023/7/12,43,11.12,10.67,0,0,0,0,10.67
2023/7/12,44,10.62,10.55,0,0,0,0,10.55
2023/7/12,45,10,9.36,0,0,0,0,9.36
2023/7/12,46,10.43,8.5,0,0,0,0,8.5
2023/7/12,47,9.3,8.32,0,0,0,0,8.32
2023/7/12,48,7.72,5.28,0,0,0,0,5.28
2023/7/13,1,9.61,8,0,0,0,0,8
2023/7/13,2,8.07,5.28,0,0,0,0,5.28
2023/7/13,3,8.81,8,0,0,0,0,8
2023/7/13,4,7.56,5.28,0,0,0,0,5.28
2023/7/13,5,7.58,5.28,0,0,0,0,5.28
2023/7/13,6,8.84,8,0,0,0,0,8
2023/7/13,7,8.4,6.26,0,0,0,0,6.26
2023/7/13,8,7.51,8.44,0,0,0,0,8.44
2023/7/13,9,7.57,8.44,0,0,0,0,8.44
2023/7/13,10,9.05,8.47,0,0,0,0,8.47
2023/7/13,11,8.82,8.61,0,0,0,0,8.61
2023/7/13,12,10.12,8.47,0,0,0,0,8.47
2023/7/13,13,9.39,8.61,0,0,0,0,8.61
2023/7/13,14,7.97,8.44,0,0,0,0,8.44
2023/7/13,15,9.07,8.5,0,0,0,0,8.5
2023/7/13,16,9.48,8.5,0,0,0,0,8.5
2023/7/13,17,8.91,9.6,0,0,0,0,9.6
2023/7/13,18,11.08,11.57,0,0,0,0,11.57
2023/7/13,19,10.17,13.03,0,0,0,0,13.03
2023/7/13,20,11.52,14,0,0,0,0,14
2023/7/13,21,10.63,13,0,0,0,0,13
2023/7/13,22,8.51,12.76,0,0,0,0,12.76
2023/7/13,23,7.4,12.76,0,0,0,0,12.76
2023/7/13,24,8.18,11.69,0,0,0,0,11.69
2023/7/13,25,9.98,10.31,0,0,0,0,10.31
2023/7/13,26,9.34,10.67,0,0,0,0,10.67
2023/7/13,27,10.68,11.15,0,0,0,0,11.15
2023/7/13,28,10.49,13.22,0,0,0,0,13.22
2023/7/13,29,10.85,14.31,0,0,0,0,14.31
2023/7/13,30,12.87,15.13,0,0,0,0,15.13
2023/7/13,31,15.93,12.76,0,0,0,0,12.76
2023/7/13,32,13.68,15.06,0,0,0,0,15.06
2023/7/13,33,13.59,14.45,0,0,0,0,14.45
2023/7/13,34,16.43,14.98,0,0,0,0,14.98
2023/7/13,35,12.01,14.31,0,0,0,0,14.31
2023/7/13,36,11.93,14.31,0,0,0,0,14.31
2023/7/13,37,13.45,12.07,0,0,0,0,12.07
2023/7/13,38,12.83,12.02,0,0,0,0,12.02
2023/7/13,39,13.3,13,0,0,0,0,13
2023/7/13,40,13.28,11.4,0,0,0,0,11.4
2023/7/13,41,11.43,10.67,0,0,0,0,10.67
2023/7/13,42,10.78,10.55,0,0,0,0,10.55
2023/7/13,43,10.95,10.5,0,0,0,0,10.5
2023/7/13,44,10.75,10.31,0,0,0,0,10.31
2023/7/13,45,10.2,8.83,0,0,0,0,8.83
2023/7/13,46,9.66,8.61,0,0,0,0,8.61
2023/7/13,47,9.89,8.47,0,0,0,0,8.47
2023/7/13,48,7.84,8,0,0,0,0,8
2023/7/14,1,8.01,5.28,0,0,0,0,5.28
2023/7/14,2,7.99,5.28,0,0,0,0,5.28
2023/7/14,3,7.61,5.28,0,0,0,0,5.28
2023/7/14,4,7.49,5.28,0,0,0,0,5.28
2023/7/14,5,7.44,5.28,0,0,0,0,5.28
2023/7/14,6,8.49,5.98,0,0,0,0,5.98
2023/7/14,7,10.21,7.5,0,0,0,0,7.5
2023/7/14,8,8.42,6.94,0,0,0,0,6.94
2023/7/14,9,8.3,6.94,0,0,0,0,6.94
2023/7/14,10,9.06,6.36,0,0,0,0,6.36
2023/7/14,11,8.34,5.28,0,0,0,0,5.28
2023/7/14,12,8.27,5.28,0,0,0,0,5.28
2023/7/14,13,7.5,6.94,0,0,0,0,6.94
2023/7/14,14,6.54,6,0,0,0,0,6
2023/7/14,15,7.53,5.28,0,0,0,0,5.28
2023/7/14,16,7.19,5.28,0,0,0,0,5.28
2023/7/14,17,7.8,8.63,0,0,0,0,8.63
